	LIME Importance
BCL2L15.rescaled	0.0
AP4B1.rescaled	0.0
DCLRE1B.rescaled	0.0
HIPK1.rescaled	0.0
OLFML3.rescaled	0.0
SYT6.rescaled	0.0
TRIM33.rescaled	0.0
BCAS2.rescaled	0.0
DENND2C.rescaled	0.0
AMPD1.rescaled	0.0
NRAS.rescaled	0.0
CSDE1.rescaled	0.0
SIKE1.rescaled	0.0
TSPAN2.rescaled	0.0
NGF.rescaled	0.0
VANGL1.rescaled	0.0
NHLH2.rescaled	0.0
SLC22A15.rescaled	0.0
MAB21L3.rescaled	0.0
ATP1A1.rescaled	0.0
HECTD3.rescaled	0.0
EIF2B3.rescaled	0.0
PTCH2.rescaled	0.0
FAM131C.rescaled	0.0
DNAJC16.rescaled	0.0
AGMAT.rescaled	0.0
DDI2.rescaled	0.0
RSC1A1.rescaled	0.0
PLEKHM2.rescaled	0.0
SLC25A34.rescaled	0.0
FBLIM1.rescaled	0.0
UQCRHL.rescaled	0.0
ZBTB17.rescaled	0.0
HSPB7.rescaled	0.0
CLCNKA.rescaled	0.0
EPHA2.rescaled	0.0
ACTL8.rescaled	0.0
FBXO42.rescaled	0.0
SPATA21.rescaled	0.0
NECAP2.rescaled	0.0
NBPF1.rescaled	0.0
CROCC.rescaled	0.0
MFAP2.rescaled	0.0
ATP13A2.rescaled	0.0
SDHB.rescaled	0.0
PADI2.rescaled	0.0
PADI3.rescaled	0.0
RCC2.rescaled	0.0
CASP9.rescaled	0.0
EFHD2.rescaled	0.0
TMEM51.rescaled	0.0
KAZN.rescaled	0.0
MASP2.rescaled	0.0
SRM.rescaled	0.0
EXOSC10.rescaled	0.0
MTOR.rescaled	0.0
ANGPTL7.rescaled	0.0
UBIAD1.rescaled	0.0
FBXO2.rescaled	0.0
FBXO6.rescaled	0.0
MAD2L2.rescaled	0.0
AGTRAP.rescaled	0.0
MTHFR.rescaled	0.0
CLCN6.rescaled	0.0
NPPA.rescaled	0.0
KIAA2013.rescaled	0.0
PLOD1.rescaled	0.0
MFN2.rescaled	0.0
MIIP.rescaled	0.0
TNFRSF8.rescaled	0.0
TNFRSF1B.rescaled	0.0
VPS13D.rescaled	0.0
DHRS3.rescaled	0.0
HNRNPCL1.rescaled	0.0
PDPN.rescaled	0.0
ARHGEF10L.rescaled	0.0
IGSF21.rescaled	0.0
C1orf127.rescaled	0.0
KDM1A.rescaled	0.0
LDLRAD2.rescaled	0.0
HSPG2.rescaled	0.0
CELA3B.rescaled	0.0
CDC42.rescaled	0.0
WNT4.rescaled	0.0
ZBTB40.rescaled	0.0
EPHA8.rescaled	0.0
C1QA.rescaled	0.0
C1QC.rescaled	0.0
C1QB.rescaled	0.0
EPHB2.rescaled	0.0
LUZP1.rescaled	0.0
ALDH4A1.rescaled	0.0
HNRNPR.rescaled	0.0
ZNF436.rescaled	0.0
TCEA3.rescaled	0.0
ID3.rescaled	0.0
RPL11.rescaled	0.0
PITHD1.rescaled	0.0
LYPLA2.rescaled	0.0
GALE.rescaled	0.0
HMGCL.rescaled	0.0
FUCA1.rescaled	0.0
PNRC2.rescaled	0.0
USP48.rescaled	0.0
RAP1GAP.rescaled	0.0
ALPL.rescaled	0.0
ECE1.rescaled	0.0
IFFO2.rescaled	0.0
UBR4.rescaled	0.0
MRTO4.rescaled	0.0
AKR7A3.rescaled	0.0
AKR7A2.rescaled	0.0
CAPZB.rescaled	0.0
NBL1.rescaled	0.0
TMCO4.rescaled	0.0
OTUD3.rescaled	0.0
PLA2G2A.rescaled	0.0
PLA2G5.rescaled	0.0
PLA2G2D.rescaled	0.0
PLA2G2C.rescaled	0.0
UBXN10.rescaled	0.0
CAMK2N1.rescaled	0.0
MUL1.rescaled	0.0
FAM43B.rescaled	0.0
CDA.rescaled	0.0
PINK1.rescaled	0.0
DDOST.rescaled	0.0
KIF17.rescaled	0.0
SH2D5.rescaled	0.0
EIF4G3.rescaled	0.0
TARDBP.rescaled	0.0
CASZ1.rescaled	0.0
MYOM3.rescaled	0.0
GABRD.rescaled	0.0
TMEM240.rescaled	0.0
SSU72.rescaled	0.0
MIB2.rescaled	0.0
MMP23B.rescaled	0.0
CDK11B.rescaled	0.0
SLC35E2B.rescaled	0.0
CDK11A.rescaled	0.0
NADK.rescaled	0.0
GNB1.rescaled	0.0
CALML6.rescaled	0.0
TMEM52.rescaled	0.0
PRKCZ.rescaled	0.0
TPRG1L.rescaled	0.0
SKI.rescaled	0.0
MORN1.rescaled	0.0
RER1.rescaled	0.0
PEX10.rescaled	0.0
PLCH2.rescaled	0.0
PANK4.rescaled	0.0
HES5.rescaled	0.0
TNFRSF14.rescaled	0.0
MMEL1.rescaled	0.0
TTC34.rescaled	0.0
ARHGEF16.rescaled	0.0
ATAD3A.rescaled	0.0
ATAD3B.rescaled	0.0
ATAD3C.rescaled	0.0
VWA1.rescaled	0.0
KLHL17.rescaled	0.0
PLEKHN1.rescaled	0.0
HES4.rescaled	0.0
ISG15.rescaled	0.0
AGRN.rescaled	0.0
RNF223.rescaled	0.0
C1orf159.rescaled	0.0
TTLL10.rescaled	0.0
TNFRSF18.rescaled	0.0
TNFRSF4.rescaled	0.0
SDF4.rescaled	0.0
B3GALT6.rescaled	0.0
UBE2J2.rescaled	0.0
SCNN1D.rescaled	0.0
ACAP3.rescaled	0.0
PUSL1.rescaled	0.0
TAS1R3.rescaled	0.0
DVL1.rescaled	0.0
MXRA8.rescaled	0.0
AURKAIP1.rescaled	0.0
CCNL2.rescaled	0.0
MRPL20.rescaled	0.0
ANKRD65.rescaled	0.0
MEGF6.rescaled	0.0
WRAP73.rescaled	0.0
PEX14.rescaled	0.0
SLC25A33.rescaled	0.0
UTS2.rescaled	0.0
TNFRSF9.rescaled	0.0
PARK7.rescaled	0.0
ERRFI1.rescaled	0.0
SLC45A1.rescaled	0.0
RERE.rescaled	0.0
ENO1.rescaled	0.0
SLC2A5.rescaled	0.0
GPR157.rescaled	0.0
H6PD.rescaled	0.0
SPSB1.rescaled	0.0
TMEM201.rescaled	0.0
TP73.rescaled	0.0
PIK3CD.rescaled	0.0
CLSTN1.rescaled	0.0
CTNNBIP1.rescaled	0.0
LZIC.rescaled	0.0
NMNAT1.rescaled	0.0
RBP7.rescaled	0.0
UBE4B.rescaled	0.0
KIF1B.rescaled	0.0
PGD.rescaled	0.0
CORT.rescaled	0.0
DFFA.rescaled	0.0
PER3.rescaled	0.0
VAMP3.rescaled	0.0
CAMTA1.rescaled	0.0
DNAJC11.rescaled	0.0
CCDC27.rescaled	0.0
LRRC47.rescaled	0.0
CEP104.rescaled	0.0
DFFB.rescaled	0.0
C1orf174.rescaled	0.0
AJAP1.rescaled	0.0
NPHP4.rescaled	0.0
KCNAB2.rescaled	0.0
RPL22.rescaled	0.0
RNF207.rescaled	0.0
ICMT.rescaled	0.0
GPR153.rescaled	0.0
ACOT7.rescaled	0.0
HES2.rescaled	0.0
ESPN.rescaled	0.0
TNFRSF25.rescaled	0.0
PLEKHG5.rescaled	0.0
NOL9.rescaled	0.0
TAS1R1.rescaled	0.0
ZBTB48.rescaled	0.0
KLHL21.rescaled	0.0
PHF13.rescaled	0.0
THAP3.rescaled	0.0
SRSF10.rescaled	0.0
GRHL3.rescaled	0.0
BTBD19.rescaled	0.0
FHL3.rescaled	0.0
GNL2.rescaled	0.0
RSPO1.rescaled	0.0
C1orf109.rescaled	0.0
CDCA8.rescaled	0.0
EPHA10.rescaled	0.0
MANEAL.rescaled	0.0
YRDC.rescaled	0.0
C1orf122.rescaled	0.0
MTF1.rescaled	0.0
INPP5B.rescaled	0.0
SF3A3.rescaled	0.0
POU3F1.rescaled	0.0
MFSD2A.rescaled	0.0
RRAGC.rescaled	0.0
MYCBP.rescaled	0.0
RHBDL2.rescaled	0.0
AKIRIN1.rescaled	0.0
NDUFS5.rescaled	0.0
MACF1.rescaled	0.0
BMP8A.rescaled	0.0
PABPC4.rescaled	0.0
HEYL.rescaled	0.0
PPIE.rescaled	0.0
BMP8B.rescaled	0.0
DNALI1.rescaled	0.0
SNIP1.rescaled	0.0
MEAF6.rescaled	0.0
ZC3H12A.rescaled	0.0
GJA4.rescaled	0.0
DLGAP3.rescaled	0.0
ZMYM6.rescaled	0.0
ZMYM1.rescaled	0.0
SFPQ.rescaled	0.0
ZMYM4.rescaled	0.0
KIAA0319L.rescaled	0.0
NCDN.rescaled	0.0
TFAP2E.rescaled	0.0
PSMB2.rescaled	0.0
C1orf216.rescaled	0.0
CLSPN.rescaled	0.0
TEKT2.rescaled	0.0
COL8A2.rescaled	0.0
MAP7D1.rescaled	0.0
THRAP3.rescaled	0.0
SH3D21.rescaled	0.0
STK40.rescaled	0.0
LSM10.rescaled	0.0
OSCP1.rescaled	0.0
MRPS15.rescaled	0.0
CSF3R.rescaled	0.0
GRIK3.rescaled	0.0
OXCT2.rescaled	0.0
CAP1.rescaled	0.0
GJB5.rescaled	0.0
DPH2.rescaled	0.0
C1orf210.rescaled	0.0
MPL.rescaled	0.0
CDC20.rescaled	0.0
MED8.rescaled	0.0
SZT2.rescaled	0.0
HYI.rescaled	0.0
PTPRF.rescaled	0.0
KDM4A.rescaled	0.0
ST3GAL3.rescaled	0.0
ARTN.rescaled	0.0
IPO13.rescaled	0.0
ATP6V0B.rescaled	0.0
PPT1.rescaled	0.0
B4GALT2.rescaled	0.0
CCDC24.rescaled	0.0
SLC6A9.rescaled	0.0
DMAP1.rescaled	0.0
ERI3.rescaled	0.0
RNF220.rescaled	0.0
TMEM53.rescaled	0.0
KIF2C.rescaled	0.0
RPS8.rescaled	0.0
BEST4.rescaled	0.0
PLK3.rescaled	0.0
TMEM125.rescaled	0.0
FAM183A.rescaled	0.0
SLC2A1.rescaled	0.0
ZNF691.rescaled	0.0
RLF.rescaled	0.0
ZMPSTE24.rescaled	0.0
COL9A2.rescaled	0.0
SMAP2.rescaled	0.0
ZNF684.rescaled	0.0
RIMS3.rescaled	0.0
NFYC.rescaled	0.0
KCNQ4.rescaled	0.0
CITED4.rescaled	0.0
SLFNL1.rescaled	0.0
SCMH1.rescaled	0.0
EDN2.rescaled	0.0
HIVEP3.rescaled	0.0
FOXJ3.rescaled	0.0
RIMKLA.rescaled	0.0
ZMYND12.rescaled	0.0
CCDC30.rescaled	0.0
PPCS.rescaled	0.0
PPIH.rescaled	0.0
YBX1.rescaled	0.0
CLDN19.rescaled	0.0
C1orf50.rescaled	0.0
ERMAP.rescaled	0.0
GJB3.rescaled	0.0
CSMD2.rescaled	0.0
NIPAL3.rescaled	0.0
CD164L2.rescaled	0.0
PIGV.rescaled	0.0
ZDHHC18.rescaled	0.0
GPN2.rescaled	0.0
GPATCH3.rescaled	0.0
NUDC.rescaled	0.0
TRNP1.rescaled	0.0
SLC9A1.rescaled	0.0
WDTC1.rescaled	0.0
TMEM222.rescaled	0.0
SYTL1.rescaled	0.0
MAP3K6.rescaled	0.0
GPR3.rescaled	0.0
SESN2.rescaled	0.0
WASF2.rescaled	0.0
AHDC1.rescaled	0.0
FGR.rescaled	0.0
IFI6.rescaled	0.0
FAM76A.rescaled	0.0
STX12.rescaled	0.0
PPP1R8.rescaled	0.0
RPA2.rescaled	0.0
SMPDL3B.rescaled	0.0
EYA3.rescaled	0.0
PTAFR.rescaled	0.0
ARID1A.rescaled	0.0
RPS6KA1.rescaled	0.0
HMGN2.rescaled	0.0
DHDDS.rescaled	0.0
RCAN3.rescaled	0.0
SRRM1.rescaled	0.0
CLIC4.rescaled	0.0
RUNX3.rescaled	0.0
SYF2.rescaled	0.0
RHD.rescaled	0.0
TMEM50A.rescaled	0.0
RHCE.rescaled	0.0
LDLRAP1.rescaled	0.0
MAN1C1.rescaled	0.0
PAQR7.rescaled	0.0
STMN1.rescaled	0.0
PAFAH2.rescaled	0.0
EXTL1.rescaled	0.0
TRIM63.rescaled	0.0
PDIK1L.rescaled	0.0
FAM110D.rescaled	0.0
ZNF593.rescaled	0.0
CEP85.rescaled	0.0
SH3BGRL3.rescaled	0.0
UBXN11.rescaled	0.0
CD52.rescaled	0.0
ZNF683.rescaled	0.0
DNAJC8.rescaled	0.0
MED18.rescaled	0.0
ZSCAN20.rescaled	0.0
ZBTB8OS.rescaled	0.0
TXLNA.rescaled	0.0
CCDC28B.rescaled	0.0
TMEM234.rescaled	0.0
IQCC.rescaled	0.0
EIF3I.rescaled	0.0
LCK.rescaled	0.0
HDAC1.rescaled	0.0
MARCKSL1.rescaled	0.0
TSSK3.rescaled	0.0
BSDC1.rescaled	0.0
ZBTB8A.rescaled	0.0
RBBP4.rescaled	0.0
PHACTR4.rescaled	0.0
SYNC.rescaled	0.0
KIAA1522.rescaled	0.0
S100PBP.rescaled	0.0
FNDC5.rescaled	0.0
HPCA.rescaled	0.0
TMEM54.rescaled	0.0
RNF19B.rescaled	0.0
AK2.rescaled	0.0
TRIM62.rescaled	0.0
ZNF362.rescaled	0.0
PHC2.rescaled	0.0
KPNA6.rescaled	0.0
TMEM39B.rescaled	0.0
KHDRBS1.rescaled	0.0
PTP4A2.rescaled	0.0
RCC1.rescaled	0.0
TRNAU1AP.rescaled	0.0
RAB42.rescaled	0.0
TAF12.rescaled	0.0
GMEB1.rescaled	0.0
YTHDF2.rescaled	0.0
OPRD1.rescaled	0.0
EPB41.rescaled	0.0
SRSF4.rescaled	0.0
MECR.rescaled	0.0
PTPRU.rescaled	0.0
LAPTM5.rescaled	0.0
SDC3.rescaled	0.0
PUM1.rescaled	0.0
NKAIN1.rescaled	0.0
SNRNP40.rescaled	0.0
ZCCHC17.rescaled	0.0
SERINC2.rescaled	0.0
TINAGL1.rescaled	0.0
HCRTR1.rescaled	0.0
PEF1.rescaled	0.0
COL16A1.rescaled	0.0
SPOCD1.rescaled	0.0
UBE2Q1.rescaled	0.0
CHRNB2.rescaled	0.0
ADAR.rescaled	0.0
KIAA1217.rescaled	0.0
PLXDC2.rescaled	0.0
NEBL.rescaled	0.0
MLLT10.rescaled	0.0
DNAJC1.rescaled	0.0
COMMD3.rescaled	0.0
BMI1.rescaled	0.0
SPAG6.rescaled	0.0
PIP4K2A.rescaled	0.0
ARMC3.rescaled	0.0
MSRB2.rescaled	0.0
OTUD1.rescaled	0.0
ARHGAP21.rescaled	0.0
RAB18.rescaled	0.0
PRTFDC1.rescaled	0.0
THNSL1.rescaled	0.0
ENKUR.rescaled	0.0
GPR158.rescaled	0.0
MYO3A.rescaled	0.0
APBB1IP.rescaled	0.0
PDSS1.rescaled	0.0
ABI1.rescaled	0.0
ANKRD26.rescaled	0.0
YME1L1.rescaled	0.0
MASTL.rescaled	0.0
ARL5B.rescaled	0.0
NSUN6.rescaled	0.0
MRC1.rescaled	0.0
STAM.rescaled	0.0
CCDC3.rescaled	0.0
OPTN.rescaled	0.0
MCM10.rescaled	0.0
PHYH.rescaled	0.0
BEND7.rescaled	0.0
PRPF18.rescaled	0.0
FRMD4A.rescaled	0.0
FAM107B.rescaled	0.0
HSPA14.rescaled	0.0
SUV39H2.rescaled	0.0
DCLRE1C.rescaled	0.0
MEIG1.rescaled	0.0
RPP38.rescaled	0.0
NMT2.rescaled	0.0
FAM171A1.rescaled	0.0
ITGA8.rescaled	0.0
PTER.rescaled	0.0
C1QL3.rescaled	0.0
RSU1.rescaled	0.0
CUBN.rescaled	0.0
TRDMT1.rescaled	0.0
VIM.rescaled	0.0
ST8SIA6.rescaled	0.0
ACBD5.rescaled	0.0
MPP7.rescaled	0.0
CDC123.rescaled	0.0
MSMB.rescaled	0.0
HNRNPF.rescaled	0.0
ZNF239.rescaled	0.0
ZNF485.rescaled	0.0
ZNF32.rescaled	0.0
CXCL12.rescaled	0.0
RASSF4.rescaled	0.0
ZNF22.rescaled	0.0
ALOX5.rescaled	0.0
ZFAND4.rescaled	0.0
TIMM23.rescaled	0.0
NCOA4.rescaled	0.0
GPRIN2.rescaled	0.0
WAC.rescaled	0.0
SYT15.rescaled	0.0
GDF10.rescaled	0.0
ANXA8.rescaled	0.0
AGAP9.rescaled	0.0
ARHGAP22.rescaled	0.0
WDFY4.rescaled	0.0
VSTM4.rescaled	0.0
ERCC6.rescaled	0.0
OGDHL.rescaled	0.0
PARG.rescaled	0.0
AGAP6.rescaled	0.0
RASGEF1A.rescaled	0.0
CSGALNACT2.rescaled	0.0
RET.rescaled	0.0
BMS1.rescaled	0.0
BAMBI.rescaled	0.0
SVIL.rescaled	0.0
MAP3K8.rescaled	0.0
ZNF438.rescaled	0.0
ZEB1.rescaled	0.0
ARHGAP12.rescaled	0.0
KIF5B.rescaled	0.0
EPC1.rescaled	0.0
CCDC7.rescaled	0.0
ITGB1.rescaled	0.0
NRP1.rescaled	0.0
PARD3.rescaled	0.0
CUL2.rescaled	0.0
CREM.rescaled	0.0
CCNY.rescaled	0.0
FZD8.rescaled	0.0
ANKRD30A.rescaled	0.0
MTRNR2L7.rescaled	0.0
ZNF248.rescaled	0.0
ZNF25.rescaled	0.0
ZNF33A.rescaled	0.0
ZNF37A.rescaled	0.0
ZNF33B.rescaled	0.0
CAMK1D.rescaled	0.0
NUDT5.rescaled	0.0
PRKG1.rescaled	0.0
CHRM3.rescaled	0.0
ARID4B.rescaled	0.0
GGPS1.rescaled	0.0
B3GALNT2.rescaled	0.0
GNG4.rescaled	0.0
LYST.rescaled	0.0
NID1.rescaled	0.0
GPR137B.rescaled	0.0
EDARADD.rescaled	0.0
LGALS8.rescaled	0.0
HEATR1.rescaled	0.0
RYR2.rescaled	0.0
FMN2.rescaled	0.0
KIF26B.rescaled	0.0
GREM2.rescaled	0.0
RGS7.rescaled	0.0
FH.rescaled	0.0
KMO.rescaled	0.0
OPN3.rescaled	0.0
CHML.rescaled	0.0
EXO1.rescaled	0.0
CEP170.rescaled	0.0
SDCCAG8.rescaled	0.0
AKT3.rescaled	0.0
HNRNPU.rescaled	0.0
RBM34.rescaled	0.0
TOMM20.rescaled	0.0
IRF2BP2.rescaled	0.0
TARBP1.rescaled	0.0
RAB4A.rescaled	0.0
ACTA1.rescaled	0.0
NUP133.rescaled	0.0
ABCB10.rescaled	0.0
TAF5L.rescaled	0.0
URB2.rescaled	0.0
GALNT2.rescaled	0.0
PGBD5.rescaled	0.0
COG2.rescaled	0.0
AGT.rescaled	0.0
CAPN9.rescaled	0.0
C1orf198.rescaled	0.0
TTC13.rescaled	0.0
ARV1.rescaled	0.0
FAM89A.rescaled	0.0
C1orf131.rescaled	0.0
GNPAT.rescaled	0.0
EXOC8.rescaled	0.0
EGLN1.rescaled	0.0
TSNAX.rescaled	0.0
NTPCR.rescaled	0.0
KCNK1.rescaled	0.0
SLC35F3.rescaled	0.0
EFCAB2.rescaled	0.0
SMYD3.rescaled	0.0
DHTKD1.rescaled	0.0
IL15RA.rescaled	0.0
AKR1E2.rescaled	0.0
AKR1C1.rescaled	0.0
AKR1C2.rescaled	0.0
AKR1C3.rescaled	0.0
TUBAL3.rescaled	0.0
NET1.rescaled	0.0
CALML5.rescaled	0.0
CALML3.rescaled	0.0
ASB13.rescaled	0.0
GDI2.rescaled	0.0
ANKRD16.rescaled	0.0
IL2RA.rescaled	0.0
TFB2M.rescaled	0.0
RBM17.rescaled	0.0
PRKCQ.rescaled	0.0
SFMBT2.rescaled	0.0
ITIH5.rescaled	0.0
KIN.rescaled	0.0
TAF3.rescaled	0.0
GATA3.rescaled	0.0
CELF2.rescaled	0.0
USP6NL.rescaled	0.0
ECHDC3.rescaled	0.0
UPF2.rescaled	0.0
KLF6.rescaled	0.0
PITRM1.rescaled	0.0
PFKP.rescaled	0.0
WDR37.rescaled	0.0
CNST.rescaled	0.0
SCCPDH.rescaled	0.0
AHCTF1.rescaled	0.0
ZNF695.rescaled	0.0
ZNF669.rescaled	0.0
ZNF124.rescaled	0.0
ZNF496.rescaled	0.0
OR1C1.rescaled	0.0
TRIM58.rescaled	0.0
OR2W3.rescaled	0.0
OR2T8.rescaled	0.0
OR2L13.rescaled	0.0
SH3BP5L.rescaled	0.0
ZNF672.rescaled	0.0
ZNF692.rescaled	0.0
PGBD2.rescaled	0.0
TUBB8.rescaled	0.0
ZMYND11.rescaled	0.0
DIP2C.rescaled	0.0
LARP4B.rescaled	0.0
GTPBP4.rescaled	0.0
IDI2.rescaled	0.0
IDI1.rescaled	0.0
ASAH2B.rescaled	0.0
CSTF2T.rescaled	0.0
RNF187.rescaled	0.0
MYOF.rescaled	0.0
PCGF5.rescaled	0.0
HECTD2.rescaled	0.0
PPP1R3C.rescaled	0.0
FGFBP3.rescaled	0.0
BTAF1.rescaled	0.0
CPEB3.rescaled	0.0
IDE.rescaled	0.0
KIF11.rescaled	0.0
HHEX.rescaled	0.0
EXOC6.rescaled	0.0
CYP26A1.rescaled	0.0
CEP55.rescaled	0.0
CCNJ.rescaled	0.0
RBP4.rescaled	0.0
FRA10AC1.rescaled	0.0
SLC35G1.rescaled	0.0
PLCE1.rescaled	0.0
NOC3L.rescaled	0.0
TBC1D12.rescaled	0.0
HELLS.rescaled	0.0
SORBS1.rescaled	0.0
ALDH18A1.rescaled	0.0
TCTN3.rescaled	0.0
ENTPD1.rescaled	0.0
RPP30.rescaled	0.0
HTR7.rescaled	0.0
PANK1.rescaled	0.0
SLC16A12.rescaled	0.0
LDB3.rescaled	0.0
BMPR1A.rescaled	0.0
MMRN2.rescaled	0.0
SNCG.rescaled	0.0
AGAP11.rescaled	0.0
FAM25A.rescaled	0.0
GLUD1.rescaled	0.0
MINPP1.rescaled	0.0
PAPSS2.rescaled	0.0
ATAD1.rescaled	0.0
KLLN.rescaled	0.0
PTEN.rescaled	0.0
RNLS.rescaled	0.0
LIPJ.rescaled	0.0
ANKRD22.rescaled	0.0
STAMBPL1.rescaled	0.0
ACTA2.rescaled	0.0
FAS.rescaled	0.0
CH25H.rescaled	0.0
IFIT2.rescaled	0.0
IFIT3.rescaled	0.0
IFIT1.rescaled	0.0
IFIT5.rescaled	0.0
CC2D2B.rescaled	0.0
ZNF518A.rescaled	0.0
CDHR1.rescaled	0.0
NDUFB8.rescaled	0.0
COX15.rescaled	0.0
CUTC.rescaled	0.0
ABCC2.rescaled	0.0
DNMBP.rescaled	0.0
CHUK.rescaled	0.0
CWF19L1.rescaled	0.0
BLOC1S2.rescaled	0.0
PKD2L1.rescaled	0.0
SCD.rescaled	0.0
WNT8B.rescaled	0.0
SEC31B.rescaled	0.0
HIF1AN.rescaled	0.0
BLNK.rescaled	0.0
PAX2.rescaled	0.0
SEMA4G.rescaled	0.0
MRPL43.rescaled	0.0
LZTS2.rescaled	0.0
SFXN3.rescaled	0.0
TLX1.rescaled	0.0
BTRC.rescaled	0.0
POLL.rescaled	0.0
DPCD.rescaled	0.0
FBXW4.rescaled	0.0
FGF8.rescaled	0.0
ENTPD7.rescaled	0.0
SLC25A28.rescaled	0.0
GOT1.rescaled	0.0
CNNM1.rescaled	0.0
TLL2.rescaled	0.0
TM9SF3.rescaled	0.0
PIK3AP1.rescaled	0.0
LCOR.rescaled	0.0
ARHGAP19.rescaled	0.0
FRAT1.rescaled	0.0
FRAT2.rescaled	0.0
RRP12.rescaled	0.0
PGAM1.rescaled	0.0
EXOSC1.rescaled	0.0
ZDHHC16.rescaled	0.0
MMS19.rescaled	0.0
UBTD1.rescaled	0.0
HOGA1.rescaled	0.0
PI4K2A.rescaled	0.0
AVPI1.rescaled	0.0
MARVELD1.rescaled	0.0
ZFYVE27.rescaled	0.0
GOLGA7B.rescaled	0.0
CRTAC1.rescaled	0.0
LOXL4.rescaled	0.0
PYROXD2.rescaled	0.0
HPS1.rescaled	0.0
GRID1.rescaled	0.0
GHITM.rescaled	0.0
DKK1.rescaled	0.0
HK1.rescaled	0.0
DNA2.rescaled	0.0
SLC25A16.rescaled	0.0
TET1.rescaled	0.0
CCAR1.rescaled	0.0
STOX1.rescaled	0.0
DDX50.rescaled	0.0
DDX21.rescaled	0.0
SRGN.rescaled	0.0
VPS26A.rescaled	0.0
SUPV3L1.rescaled	0.0
HKDC1.rescaled	0.0
TACR2.rescaled	0.0
SGPL1.rescaled	0.0
TSPAN15.rescaled	0.0
COL13A1.rescaled	0.0
AIFM2.rescaled	0.0
TYSND1.rescaled	0.0
SAR1A.rescaled	0.0
PPA1.rescaled	0.0
NPFFR1.rescaled	0.0
LRRC20.rescaled	0.0
EIF4EBP2.rescaled	0.0
NODAL.rescaled	0.0
PRF1.rescaled	0.0
RUFY2.rescaled	0.0
HNRNPH3.rescaled	0.0
PBLD.rescaled	0.0
HERC4.rescaled	0.0
ZWINT.rescaled	0.0
IPMK.rescaled	0.0
CISD1.rescaled	0.0
UBE2D1.rescaled	0.0
TFAM.rescaled	0.0
BICC1.rescaled	0.0
PHYHIPL.rescaled	0.0
SLC16A9.rescaled	0.0
CCDC6.rescaled	0.0
ANK3.rescaled	0.0
CDK1.rescaled	0.0
RHOBTB1.rescaled	0.0
TMEM26.rescaled	0.0
RTKN2.rescaled	0.0
ZNF365.rescaled	0.0
ADO.rescaled	0.0
EGR2.rescaled	0.0
NRBF2.rescaled	0.0
JMJD1C.rescaled	0.0
REEP3.rescaled	0.0
CTNNA3.rescaled	0.0
DNAJC12.rescaled	0.0
SIRT1.rescaled	0.0
ADAMTS14.rescaled	0.0
PCBD1.rescaled	0.0
NRG3.rescaled	0.0
POLR3A.rescaled	0.0
PLAU.rescaled	0.0
C10orf55.rescaled	0.0
VCL.rescaled	0.0
AP3M1.rescaled	0.0
KAT6B.rescaled	0.0
DUSP13.rescaled	0.0
SAMD8.rescaled	0.0
VDAC2.rescaled	0.0
COMTD1.rescaled	0.0
KCNMA1.rescaled	0.0
DLG5.rescaled	0.0
RPS24.rescaled	0.0
UNC5B.rescaled	0.0
ZMIZ1.rescaled	0.0
PPIF.rescaled	0.0
ZCCHC24.rescaled	0.0
EIF5AL1.rescaled	0.0
SFTPA2.rescaled	0.0
SFTPD.rescaled	0.0
PLAC9.rescaled	0.0
ANXA11.rescaled	0.0
DYDC2.rescaled	0.0
TSPAN14.rescaled	0.0
SH2D4B.rescaled	0.0
CAMK2G.rescaled	0.0
NDST2.rescaled	0.0
CHCHD1.rescaled	0.0
FUT11.rescaled	0.0
SLC29A3.rescaled	0.0
CDH23.rescaled	0.0
C10orf105.rescaled	0.0
PSAP.rescaled	0.0
CHST3.rescaled	0.0
SPOCK2.rescaled	0.0
ASCC1.rescaled	0.0
ANAPC16.rescaled	0.0
DDIT4.rescaled	0.0
DNAJB12.rescaled	0.0
MICU1.rescaled	0.0
MCU.rescaled	0.0
OIT3.rescaled	0.0
P4HA1.rescaled	0.0
ECD.rescaled	0.0
FAM149B1.rescaled	0.0
DNAJC9.rescaled	0.0
MRPS16.rescaled	0.0
PPP3CB.rescaled	0.0
USP54.rescaled	0.0
MYOZ1.rescaled	0.0
AGAP5.rescaled	0.0
SEC24C.rescaled	0.0
RHOU.rescaled	0.0
TRIM17.rescaled	0.0
KCNN3.rescaled	0.0
UCK2.rescaled	0.0
DDR2.rescaled	0.0
HSD17B7.rescaled	0.0
RGS4.rescaled	0.0
RGS5.rescaled	0.0
NUF2.rescaled	0.0
PBX1.rescaled	0.0
LMX1A.rescaled	0.0
RXRG.rescaled	0.0
MGST3.rescaled	0.0
ALDH9A1.rescaled	0.0
TMCO1.rescaled	0.0
FAM78B.rescaled	0.0
SFT2D2.rescaled	0.0
POGK.rescaled	0.0
TADA1.rescaled	0.0
ILDR2.rescaled	0.0
GPA33.rescaled	0.0
POU2F1.rescaled	0.0
CD247.rescaled	0.0
RCSD1.rescaled	0.0
MPZL1.rescaled	0.0
ADCY10.rescaled	0.0
DCAF6.rescaled	0.0
GPR161.rescaled	0.0
UAP1.rescaled	0.0
UHMK1.rescaled	0.0
C1orf226.rescaled	0.0
NOS1AP.rescaled	0.0
ARHGAP30.rescaled	0.0
KLHDC9.rescaled	0.0
